CE ID,customer Name,site Nbr,site Name,FoodServiceVendor
01517,YOUTH YOUNG ADULT FELLOWSHIP ALLIANCE,1263,Vincent,
01517,YOUTH YOUNG ADULT FELLOWSHIP ALLIANCE,1264,Fletcher Elementary School,
01517,YOUTH YOUNG ADULT FELLOWSHIP ALLIANCE,1265,Pietzsch Macarthur Elementary School,
01517,YOUTH YOUNG ADULT FELLOWSHIP ALLIANCE,1266,Charlton Pollard EL,
01517,YOUTH YOUNG ADULT FELLOWSHIP ALLIANCE,1267,Caldwood Elementary School,
01521,ALABAMA COUSHATTA TRIBE OF TEXAS,1302,ALABAMA COUSHATTA DAY CARE,
01521,ALABAMA COUSHATTA TRIBE OF TEXAS,1303,ALABAMA COUSHATTA HEAD START,
01522,MADONNA NEIGHBORHOOD CENTERS INC,1302,MADONNA NEIGHBORHOOD CENTER,
01525,CITY OF HOUSTON,1910,"Julia C. Hester House, Inc.",City of Houston - Sub-Contracted
01525,CITY OF HOUSTON,1912,Community Family Centers/J.P. McGovern Sports & Recreation Cente,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1913,Alief Community Center,To be selected
01525,CITY OF HOUSTON,1914,Alameda Community Center,To be selected
01525,CITY OF HOUSTON,1915,Bessie Swindle Community Center,To be selected
01525,CITY OF HOUSTON,1916,Beverly Hills,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1917,Burnett Bayland Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1918,Candlelight Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1919,Carverdale Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1920,Charlton Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1921,Cherryhurst Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1922,Clark Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1923,Clinton Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1924,Crestmont Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1925,DeZavala,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1926,Eastwood Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1927,Edgewood Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1928,Emancipation Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1932,Garden Villas Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1933,Godwin,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1935,Hartman Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1936,Highland Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1937,Hobart Taylor Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1938,Inde Heights Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1939,Ingrando Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1941,Lakewood Community Center,City of Houston
01525,CITY OF HOUSTON,1942,Lansdale Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1944,Linkwood Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1945,Love Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1946,Marian Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1947,Mason Community Center,City of Houston
01525,CITY OF HOUSTON,1948,Meadowcreek Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1949,Melrose Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1951,Montie Beach Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1952,Moody Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1953,Platou Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1954,Proctor Plaza Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1956,"Robinson, Jr. Community Center",City of Houston Sub-Contract
01525,CITY OF HOUSTON,1957,Robinson Sr. Community Center,Sub-Contract
01525,CITY OF HOUSTON,1958,Sagemont Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1959,Selena Quintanilla/Denver Harbor Community Center,City Of Houston Sub-Contract
01525,CITY OF HOUSTON,1960,Settegast Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1961,Shady Lane Community Center,City of houston Sub-Contract
01525,CITY OF HOUSTON,1963,Stude Community Center,Dean's Nutritional Food Service
01525,CITY OF HOUSTON,1964,Sunnyside Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1965,Swiney Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1966,Tidwell Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1967,Townwood Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1968,Tuffly Community Center,City of houston Sub-Contract
01525,CITY OF HOUSTON,1969,Windsor Village Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,1970,Woodland Community Center,City of Houston Sub-Contract
01525,CITY OF HOUSTON,2171,Project One Focus - Bright from the Start,City of Houston
01525,CITY OF HOUSTON,2322,St. John's Episcopal Church,City of Houston Sub-Contractor
01525,CITY OF HOUSTON,2325,The Greenhouse Learning Center,City of Houston contract
01525,CITY OF HOUSTON,2327,Young Scholars Academy,City of Houston sub-contract
01525,CITY OF HOUSTON,2328,Haverstock Hills Apartments,City of Houston Sub-Contract
01525,CITY OF HOUSTON,2334,Light Christian Academy,City of Houston Contract
01525,CITY OF HOUSTON,2336,Reeds Prepatorty,City of Houston
01525,CITY OF HOUSTON,2339,LAUNCH POINT CDC #3,CITY OF HOUSTON CONTRACT
01525,CITY OF HOUSTON,2340,LAUNCH POINT CDC #4,CITY OF HOUSTON CONTRACT
01525,CITY OF HOUSTON,2341,Community Partners,City of Houston Contract
01525,CITY OF HOUSTON,2343,Rehoboth Foundation,City of Houston Contract
01525,CITY OF HOUSTON,2348,Northeast YMCA,CITY OF HOUSTON CONTRACT
01525,CITY OF HOUSTON,2349,M.D. Anderson Family YMCA,City of Houston Contract
01525,CITY OF HOUSTON,2350,S.W. YMCA - TEXAS MEDICAL CENTER,CITY OF HOUSTON CONTRACT
01525,CITY OF HOUSTON,2351,YMCA AFTERSCHOOL @ M.D. ANDERON,CITY OF HOUSTON CONTRACT
01525,CITY OF HOUSTON,2353,WEEKLY FAMILY YMCA,CITY OF HOUSTON CONTRACT
01525,CITY OF HOUSTON,2355,The Mint Resource Center,CITY OF HOUSTON CONTRACT
01525,CITY OF HOUSTON,2446,Zenith Learning- Gregg,City of Houston
01525,CITY OF HOUSTON,2487,Kid Fit Christian Academy,City of Houston Contract
01525,CITY OF HOUSTON,2504,New Covenant Christian Church Daycare,City of Houston Contract
01525,CITY OF HOUSTON,2505,Kuk Sool Won Childcare,City of Houston Contract
01525,CITY OF HOUSTON,2508,Timber Point Apartments,City of Houston Contract
01525,CITY OF HOUSTON,2510,Northline Apartments,City of Houston Contract
01525,CITY OF HOUSTON,2511,Solutions for Better Living (5th Ward),City of Houston Contract
01525,CITY OF HOUSTON,2512,The Salvation Army-Houston International Corps.,City of Houston Contract
01525,CITY OF HOUSTON,2513,Heaven's Best Child Development Center (CDC),City of Houston Contract
01525,CITY OF HOUSTON,2514,Villa Americana Apartments,City of Houston Contract
01525,CITY OF HOUSTON,2515,Parkside Point Apartments,City of Houston Contract
01525,CITY OF HOUSTON,2516,Gulf Coast Arms Apartments,City of Houston Contract
01525,CITY OF HOUSTON,2610,Field ElementarySchool,City of Houston Contract
01525,CITY OF HOUSTON,2611,Christian Bible Church,City of Houston
01525,CITY OF HOUSTON,2612,Community Partners FifthWard,City of Houston Contract
01525,CITY OF HOUSTON,2613,Marian High School (NTI Career Institute),City of Houston Contract
01530,SAN ANTONIO FOOD BANK INC.,1206,BOYS AND GIRLS CLUB - CALDERON BRANCH,
01530,SAN ANTONIO FOOD BANK INC.,1208,BOYS AND GIRLS CLUB - CRESTHOLME,
01530,SAN ANTONIO FOOD BANK INC.,1210,BOYS AND GIRLS CLUB - TEEN CENTER,
01530,SAN ANTONIO FOOD BANK INC.,1222,PRESA COMMUNITY CENTER,
01530,SAN ANTONIO FOOD BANK INC.,1385,URBAN CONNECTION,
01530,SAN ANTONIO FOOD BANK INC.,1495,BOYS & GIRLS CLUB EASTSIDE,
01530,SAN ANTONIO FOOD BANK INC.,1496,YMCA - HAVEN FOR HOPE,
01530,SAN ANTONIO FOOD BANK INC.,1497,GOOD SAMARITAN COMMUNTIY SERVICES/ YOUTH DEVELOPMENT SERVICES,
01530,SAN ANTONIO FOOD BANK INC.,1517,Good Samaritan Day Care,
01530,SAN ANTONIO FOOD BANK INC.,1518,COPERNICUS COMMUNITY CENTER,
01530,SAN ANTONIO FOOD BANK INC.,1519,DAWSON COMMUNITY CENTER,
01530,SAN ANTONIO FOOD BANK INC.,1520,HAMILTON COMMUNITY CENTER,
01530,SAN ANTONIO FOOD BANK INC.,1521,RAMIREZ COMMUNITY CENTER,
01530,SAN ANTONIO FOOD BANK INC.,1522,SOUTHSIDE LIONS COMMUNITY CENTER,
01530,SAN ANTONIO FOOD BANK INC.,1523,FR ROMAN COMMUNITY CENTER,
01530,SAN ANTONIO FOOD BANK INC.,1524,HARLANDALE COMMUNITY CENTER,
01530,SAN ANTONIO FOOD BANK INC.,1525,MILLER'S POND COMMUNITY CENTER,
01530,SAN ANTONIO FOOD BANK INC.,1526,PALM HEIGHTS COMMUNITY CENTER,
01530,SAN ANTONIO FOOD BANK INC.,1527,CUELLAR COMMUNITY CENTER,
01530,SAN ANTONIO FOOD BANK INC.,1528,GARZA COMMUNITY CENTER,
01530,SAN ANTONIO FOOD BANK INC.,1529,SAN JUAN COMMUNITY CENTER,
01530,SAN ANTONIO FOOD BANK INC.,1530,MELENDREZ COMMUNITY CENTER,
01530,SAN ANTONIO FOOD BANK INC.,1531,WARD COMMUNITY CENTER,
01530,SAN ANTONIO FOOD BANK INC.,1532,YATES COMMUNITY CENTER,
01530,SAN ANTONIO FOOD BANK INC.,1589,Salvation Army Boys & Girls Club,
01530,SAN ANTONIO FOOD BANK INC.,1590,Guadalupe Community Center,
01530,SAN ANTONIO FOOD BANK INC.,1591,Ella Austin Community Center,
01530,SAN ANTONIO FOOD BANK INC.,1592,JOVEN,
01530,SAN ANTONIO FOOD BANK INC.,1667,The Kitchen Table,
01530,SAN ANTONIO FOOD BANK INC.,1673,Boys and Girls Club - Antioch,
01530,SAN ANTONIO FOOD BANK INC.,1674,Woodard Community Center,
01530,SAN ANTONIO FOOD BANK INC.,1716,Girls Inc.,
01530,SAN ANTONIO FOOD BANK INC.,1717,Central Library - Teen Services,
01530,SAN ANTONIO FOOD BANK INC.,1719,Portfolio Resident Services-Artisan on the Bluff,
01530,SAN ANTONIO FOOD BANK INC.,1720,Portfolio Resident Services-Artisan at Salado Falls,
01530,SAN ANTONIO FOOD BANK INC.,1721,Girls Inc. KIPP,
01534,THE HOUSTON FOOD BANK,1204,WESLEY COMMUNITY CENTER,
01534,THE HOUSTON FOOD BANK,1232,Morefield Boys and Girls Club,
01534,THE HOUSTON FOOD BANK,1233,Spring Branch Boys and Girls Club,
01534,THE HOUSTON FOOD BANK,1234,Holthouse Boys and Girls Club,
01534,THE HOUSTON FOOD BANK,1235,Lincoln Park Community Center,
01534,THE HOUSTON FOOD BANK,1236,Fifth Ward,
01534,THE HOUSTON FOOD BANK,1237,Worthing High School- 21st Century,
01534,THE HOUSTON FOOD BANK,1238,Push to Win Outreach,
01534,THE HOUSTON FOOD BANK,1240,US Dream Academy Foster Elementary School,
01534,THE HOUSTON FOOD BANK,1242,YET #1 at Finnigan Park Boys and Girls Club,
01534,THE HOUSTON FOOD BANK,1243,Cuney Homes,
01534,THE HOUSTON FOOD BANK,1244,YET #2 at Driver Park Boys and Girls Club,
01534,THE HOUSTON FOOD BANK,1247,South Houston High School-21st Century Grant-CASE,
01534,THE HOUSTON FOOD BANK,1248,Mitchell Boys and Girls Club,
01534,THE HOUSTON FOOD BANK,1250,Brookshire Boys and Girls Club,
01534,THE HOUSTON FOOD BANK,1251,Reach Center North,
01534,THE HOUSTON FOOD BANK,1255,Havard-Shell Boys and Girls Club,
01534,THE HOUSTON FOOD BANK,1280,Southside Community Center @ Corder Apartments,
01534,THE HOUSTON FOOD BANK,1281,Villages of Huntsville,
01534,THE HOUSTON FOOD BANK,1283,Salvation Army Boys and Girls Club Garden City,
01534,THE HOUSTON FOOD BANK,1284,Salvation Army Boys and Girls Club Aldine Westfield,
01534,THE HOUSTON FOOD BANK,1285,Salvation Army Boys and Girls Club Pasadena,
01534,THE HOUSTON FOOD BANK,1286,Salvation Army Boys and Girls Club Irvington Branch,
01534,THE HOUSTON FOOD BANK,1290,Salvation Army Boys and Girls Club Northwest,
01534,THE HOUSTON FOOD BANK,1291,The Forge for Families,
01534,THE HOUSTON FOOD BANK,1316,Southwest Schools Bissonet Elementary Campus,
01534,THE HOUSTON FOOD BANK,1317,Franklin Elementary School YMCA,
01534,THE HOUSTON FOOD BANK,1318,Green Valley Elementary,
01534,THE HOUSTON FOOD BANK,1320,Lantrip Elementary YMCA,
01534,THE HOUSTON FOOD BANK,1321,Ninfa Laurenzo Early Childhood YMCA,
01534,THE HOUSTON FOOD BANK,1322,Galena Park High School,
01534,THE HOUSTON FOOD BANK,1323,Workshop Houston,
01534,THE HOUSTON FOOD BANK,1333,Southwest Middle School High School,
01534,THE HOUSTON FOOD BANK,1335,Aldine Family Hope Center After School Program,
01534,THE HOUSTON FOOD BANK,1337,Precinct2gether-Sam Houston Elementary,
01534,THE HOUSTON FOOD BANK,1338,Precint2gether Cloverleaf Elementary,
01534,THE HOUSTON FOOD BANK,1340,Crayon Club,
01534,THE HOUSTON FOOD BANK,1368,YMCA at Whispering Pines Elementary,
01534,THE HOUSTON FOOD BANK,1369,YMCA at River Pines Elementary,
01534,THE HOUSTON FOOD BANK,1370,YMCA at The Oaks Elementary,
01534,THE HOUSTON FOOD BANK,1371,YMCA at Humble Elementary,
01534,THE HOUSTON FOOD BANK,1372,YMCA at Ridge Creek Elementary,
01534,THE HOUSTON FOOD BANK,1373,YMCA at North Belt Elementary,
01534,THE HOUSTON FOOD BANK,1374,YMCA at Jack Fields Elementary,
01534,THE HOUSTON FOOD BANK,1375,YMCA at Lakeland Elementary,
01534,THE HOUSTON FOOD BANK,1376,YMCA at Park Lakes Elementary,
01534,THE HOUSTON FOOD BANK,1381,San Jacinto YMCA,
01534,THE HOUSTON FOOD BANK,1382,Wendel D Ley YMCA,
01534,THE HOUSTON FOOD BANK,1387,Housman Boys and Girls Club,
01534,THE HOUSTON FOOD BANK,1388,Treasure Forest Boys and Girls Club,
01534,THE HOUSTON FOOD BANK,1389,Buffalo Creek Boys and Girls Club,
01534,THE HOUSTON FOOD BANK,1391,Galveston YMCA,
01534,THE HOUSTON FOOD BANK,1393,Living Word Christian Academy,
01534,THE HOUSTON FOOD BANK,1394,Terrace Elementary YMCA,
01534,THE HOUSTON FOOD BANK,1395,Sherwood Elementary YMCA,
01534,THE HOUSTON FOOD BANK,1397,Pine Shadows Elementary YMCA,
01534,THE HOUSTON FOOD BANK,1398,Patterson Elementary YMCA,
01534,THE HOUSTON FOOD BANK,1399,Dobie High School ACE,
01534,THE HOUSTON FOOD BANK,1400,Pyburn Elementary CASE,
01534,THE HOUSTON FOOD BANK,1401,Community Christian Academy,
01534,THE HOUSTON FOOD BANK,1402,MacArthur Elementary - 21st Century,
01534,THE HOUSTON FOOD BANK,1403,YMCA @ Reserve at Bankside,
01534,THE HOUSTON FOOD BANK,1404,YMCA @ Oaks at Bissonnet,
01534,THE HOUSTON FOOD BANK,1405,Alpha Academy 2,
01534,THE HOUSTON FOOD BANK,1406,Creative Corner,
01534,THE HOUSTON FOOD BANK,1407,YMCA @ Ashford Santa Fe,
01534,THE HOUSTON FOOD BANK,1408,Creative Corner Newport,
01534,THE HOUSTON FOOD BANK,1409,Ridgecrest Elementary ACE,
01534,THE HOUSTON FOOD BANK,1410,Willowridge High School,
01534,THE HOUSTON FOOD BANK,1411,Spring Woods High School,
01534,THE HOUSTON FOOD BANK,1412,Brenda and John Duncan YMCA,
01534,THE HOUSTON FOOD BANK,1413,Landrum Middle School ACE,
01534,THE HOUSTON FOOD BANK,1414,Cossaboom YMCA,
01534,THE HOUSTON FOOD BANK,1415,Spring Branch Elementary,
01534,THE HOUSTON FOOD BANK,1428,Texas Medical Center YMCA,
01534,THE HOUSTON FOOD BANK,1430,Educational Transition Center,
01534,THE HOUSTON FOOD BANK,1487,Woodview Elementary,
01534,THE HOUSTON FOOD BANK,1488,Alliance for Multicultural Community Services,
01534,THE HOUSTON FOOD BANK,1489,Edgewood Elementary,
01534,THE HOUSTON FOOD BANK,1490,Northeast YMCA,
01534,THE HOUSTON FOOD BANK,1493,Spring Woods Middle School,
01535,"SOUTH PLAINS FOOD BANK, INC.",1319,ASBURY UNITED METHODIST CHUR,
01535,"SOUTH PLAINS FOOD BANK, INC.",1321,COPPER RAWLINGS COMMUNITY CE,
01535,"SOUTH PLAINS FOOD BANK, INC.",1323,GUADALUPE NEIGHBORHOOD CTR,
01535,"SOUTH PLAINS FOOD BANK, INC.",1324,MADISON PARK COMMUNITY CENTER,
01535,"SOUTH PLAINS FOOD BANK, INC.",1325,MAE SIMMONS COMMUNITY CENTER,
01535,"SOUTH PLAINS FOOD BANK, INC.",1326,MAGGIE TREJO SUPERCENTER,
01535,"SOUTH PLAINS FOOD BANK, INC.",1327,OPTIMIST BOYS & GIRLS CLUB,
01535,"SOUTH PLAINS FOOD BANK, INC.",1328,PARKWAY NEIGHBORHOOD CENTER,
01535,"SOUTH PLAINS FOOD BANK, INC.",1329,PHEA BOYS AND GIRLS CLUB,
01535,"SOUTH PLAINS FOOD BANK, INC.",1330,SHALLOWATER BOYS & GIRLS CLUB,
01535,"SOUTH PLAINS FOOD BANK, INC.",1332,THE ROK,
01535,"SOUTH PLAINS FOOD BANK, INC.",1334,WILSON BOYS & GIRLS CLUB,
01535,"SOUTH PLAINS FOOD BANK, INC.",1336,Lamesa Boys & Girls Club,
01535,"SOUTH PLAINS FOOD BANK, INC.",1348,The Edge Afterschool Program,
01535,"SOUTH PLAINS FOOD BANK, INC.",1349,First Baptist,
01535,"SOUTH PLAINS FOOD BANK, INC.",1350,Grub,
01535,"SOUTH PLAINS FOOD BANK, INC.",1351,Love Shack,
01535,"SOUTH PLAINS FOOD BANK, INC.",1353,Cathelne Thomas Elementary,
01535,"SOUTH PLAINS FOOD BANK, INC.",1354,O'Donnel ISD,
01535,"SOUTH PLAINS FOOD BANK, INC.",1363,First Baptist Church - Littlefield,
01538,"MARCANA ENTERPRISES, INC",1319,CHILDRENS KINGDOM LEARNING,
01538,"MARCANA ENTERPRISES, INC",1324,Victory Warriors Academy,
01538,"MARCANA ENTERPRISES, INC",1325,Ciudad Nueva Community Outreach Inc.,
01538,"MARCANA ENTERPRISES, INC",1336,Ascarate Elementary,
01538,"MARCANA ENTERPRISES, INC",1337,Chester Jordan,
01538,"MARCANA ENTERPRISES, INC",1338,YMCA After School Child Care at Vista Hills,
01538,"MARCANA ENTERPRISES, INC",1339,YMCA After School Child Care at Scotsdale Elementary School,
01538,"MARCANA ENTERPRISES, INC",1340,YMCA After School Child Care at Sageland Elementary School,
01538,"MARCANA ENTERPRISES, INC",1341,YMCA After School Child Care at Eastwood Heights,
01538,"MARCANA ENTERPRISES, INC",1342,YMCA After School Child Care at East Point Elementary,
01538,"MARCANA ENTERPRISES, INC",1343,YMCA After School Child Care at Desert Hills Elementary School,
01538,"MARCANA ENTERPRISES, INC",1344,Parks & Rec After School Care at Burleson Elementary,
01538,"MARCANA ENTERPRISES, INC",1345,Parks & Rec After School Care at Coldwell Elementary,
01538,"MARCANA ENTERPRISES, INC",1346,Parks & Rec After School Care at Cooley Elementary,
01538,"MARCANA ENTERPRISES, INC",1347,Parks & Rec After School Care at Crosby Elementary School,
01538,"MARCANA ENTERPRISES, INC",1348,Parks & Rec After School Care at Del Valle Elementary,
01538,"MARCANA ENTERPRISES, INC",1349,Parks & Rec After School Care at Douglas Elementary School,
01538,"MARCANA ENTERPRISES, INC",1350,Parks & Rec After School Care at Dowell Elementary,
01538,"MARCANA ENTERPRISES, INC",1351,Parks & Rec After School Care at Paul Moreno Elementary,
01538,"MARCANA ENTERPRISES, INC",1352,Parks & Rec After School Care at Roberts Elementary School,
01538,"MARCANA ENTERPRISES, INC",1353,Parks & Rec After School Care at Rusk Elementary,
01538,"MARCANA ENTERPRISES, INC",1354,Parks & Rec After School Care at Stanton Elementary,
01538,"MARCANA ENTERPRISES, INC",1355,Parks & Rec After School Care at Vilas Elementary,
01538,"MARCANA ENTERPRISES, INC",1356,YMCA After School Child Care at MacArthur Elementary,
01538,"MARCANA ENTERPRISES, INC",1357,Parks & Rec After School Care at Del Norte Heights ES,
01538,"MARCANA ENTERPRISES, INC",1358,Parks & Rec After School Care at Thomas Manor ES,
01538,"MARCANA ENTERPRISES, INC",1359,Parks & Rec After School Care at Travis Elementary School,
01538,"MARCANA ENTERPRISES, INC",1360,Parks & Rec After School Care at Le Barron Park ES,
01538,"MARCANA ENTERPRISES, INC",1361,Parks & Rec After School Care at Yselta ES,
01538,"MARCANA ENTERPRISES, INC",1362,After School Care at Houchen Community Center,
01538,"MARCANA ENTERPRISES, INC",1363,After School Care at Central El Paso Community Organization,
01538,"MARCANA ENTERPRISES, INC",1364,Boys and Girls Club of El Paso-Club Travis H. Petty,
01538,"MARCANA ENTERPRISES, INC",1365,Boys and Girls Club of El Paso-Club Delta,
01538,"MARCANA ENTERPRISES, INC",1366,Parks & Rec After School Care at Logan Elementary,
01538,"MARCANA ENTERPRISES, INC",1367,Veterans Recreation Center,
01538,"MARCANA ENTERPRISES, INC",1368,Seville Community Center,
01538,"MARCANA ENTERPRISES, INC",1369,Armijo Recreational Ceter,
01538,"MARCANA ENTERPRISES, INC",1370,Carolina Recreational Center,
01538,"MARCANA ENTERPRISES, INC",1371,Chihuahuita Community Center,
01538,"MARCANA ENTERPRISES, INC",1372,Galatzan Recreational Center,
01538,"MARCANA ENTERPRISES, INC",1373,Gary Del Palacio Recreational Center,
01538,"MARCANA ENTERPRISES, INC",1374,Leona Ford Washington Center,
01538,"MARCANA ENTERPRISES, INC",1375,Marty Robbins Recreational Center,
01538,"MARCANA ENTERPRISES, INC",1376,Multi-Purpose Center,
01538,"MARCANA ENTERPRISES, INC",1377,Nolan Richardson Recreational Center,
01538,"MARCANA ENTERPRISES, INC",1378,Pat O'Rourke Recreational Center,
01538,"MARCANA ENTERPRISES, INC",1379,Pavo Real Recreational Center,
01538,"MARCANA ENTERPRISES, INC",1380,Rae Guilmore Recreational Center,
01538,"MARCANA ENTERPRISES, INC",1381,San Juan Recreational Center,
01540,"BOYS AND GIRLS CLUBS OF CORPUS CHRISTI, INC",1201,BOYS AND GIRLS CLUB OF CORPUS CHRISTI,
01541,SA YOUTH,1201,GALILEA CHURCH,
01541,SA YOUTH,1309,DAN COOK YOUTH CENTER,
01541,SA YOUTH,1310,EASTSIDE YOUTH CENTER,
01541,SA YOUTH,1311,Thomas Jefferson High School,
01541,SA YOUTH,1312,LAUREL HEIGHTS UMC YOUTH CENTER,
01541,SA YOUTH,1313,Sidney Lanier High School Learning Center,
01541,SA YOUTH,1314,"CHURCH OF THE HOLY CROSS, EPISCOPAL DIOCESE OF WEST TEXAS",
01541,SA YOUTH,1315,ST. PAUL'S UMC LEARNING CENTER,
01541,SA YOUTH,1316,Miguel J. Carillo Elementary School,
01541,SA YOUTH,1317,Kindred Elementary School,
01541,SA YOUTH,1318,Benavidez Elementary School,
01541,SA YOUTH,1319,John J. Pershing Elementary School,
01541,SA YOUTH,1320,Palo Alto Elementary School,
01541,SA YOUTH,1321,Maverick Elementary School,
01541,SA YOUTH,1322,Hutchins Elementary School,
01541,SA YOUTH,1323,Salvation Army,
01541,SA YOUTH,1324,St. Jude's Center,
01541,SA YOUTH,1334,GIRL'S INC. OF SAN ANTONIO,
01541,SA YOUTH,1347,Girl Scouts,
01541,SA YOUTH,1536,SA Youth at Heritage,
01541,SA YOUTH,1537,SA Youth at Losoya,
01544,REGIONAL EAST TEXAS FOOD BANK,1318,Boys and Girls Club of Rusk County,
01544,REGIONAL EAST TEXAS FOOD BANK,1319,Boys and Girls Club of Rusk County - Kilgore Unit,
01544,REGIONAL EAST TEXAS FOOD BANK,1321,Greggton United Methodist Church,
01544,REGIONAL EAST TEXAS FOOD BANK,1329,Afterschool Youth Enrichment Program (AYEP),
01544,REGIONAL EAST TEXAS FOOD BANK,1335,Boys and Girls Club of the Big Pines- Carlile Unit,
01544,REGIONAL EAST TEXAS FOOD BANK,1336,Boys and Girls Club of the Big Pines - Elysian Fields Unit,
01544,REGIONAL EAST TEXAS FOOD BANK,1337,Boys and Girls Club of the Big Pines - Hallsville Unit,
01544,REGIONAL EAST TEXAS FOOD BANK,1338,Boys and Girls Club of the Big Pines - Jefferson Unit,
01544,REGIONAL EAST TEXAS FOOD BANK,1340,Boys and Girls Club of the Big Pines - Waskom Unit,
01544,REGIONAL EAST TEXAS FOOD BANK,1343,St. Paul Children's Foundation,
01544,REGIONAL EAST TEXAS FOOD BANK,1344,Tyler YMCA,
01544,REGIONAL EAST TEXAS FOOD BANK,1376,The Foundry House Ministries ( Kid's Klubhouse),
01544,REGIONAL EAST TEXAS FOOD BANK,1377,Boys and Girls Club of the Big Pines - Hughes Springs Unit,
01544,REGIONAL EAST TEXAS FOOD BANK,1378,Boys and Girls Club of Big Pines - Ore City Unit,
01544,REGIONAL EAST TEXAS FOOD BANK,1379,Care and Share Inc. / BGC San Augustine,
01544,REGIONAL EAST TEXAS FOOD BANK,1422,Boys and Girls Club of East Texas -Bullard Elementary Unit,
01544,REGIONAL EAST TEXAS FOOD BANK,1424,Boys and Girls Club of East Texas -Bullard Primary Unit,
01544,REGIONAL EAST TEXAS FOOD BANK,1425,Boys and Girls Club of East Texas -Dixie Elementary Unit,
01544,REGIONAL EAST TEXAS FOOD BANK,1426,Boys and Girls Club of East Texas -Ramey,
01544,REGIONAL EAST TEXAS FOOD BANK,1428,Whitehouse Y.M.C.A,
01549,WEST TEXAS FOOD BANK  ,1201,THIRD EDITION APARTMENTS,
01549,WEST TEXAS FOOD BANK  ,1305,BOYS & GIRLS CLUB 13TH STREET,
01549,WEST TEXAS FOOD BANK  ,1306,BOYS & GIRLS CLUB WOODSON,
01549,WEST TEXAS FOOD BANK  ,1309,Boys & Girls Club - Taylor Park Club,
01549,WEST TEXAS FOOD BANK  ,1310,Boys & Girls Club - Halff Park Club,
01550,HIGH PLAINS FOOD BANK,1202,MAVERICK BOYS AND GIRLS CLUB KIDS CAFE,
01550,HIGH PLAINS FOOD BANK,1203,BRIARWOOD FULL GOSPEL KIDS CAFE,
01550,HIGH PLAINS FOOD BANK,1304,EASTRIDGE BAPTIST KIDS CAFE,
01550,HIGH PLAINS FOOD BANK,1305,HAMLET ELEMENTARY KIDS CAFE,
01550,HIGH PLAINS FOOD BANK,1306,HUMPHREY HIGHLAND ELEMENTARY KIDS CAFE,
01550,HIGH PLAINS FOOD BANK,1308,ROBERT E LEE ELEMENTARY KIDS CAFE,
01550,HIGH PLAINS FOOD BANK,1309,SAN JACINTO ELEMENTARY KIDS CAFE,
01550,HIGH PLAINS FOOD BANK,1312,Wills Elementary Kids Cafe,
01550,HIGH PLAINS FOOD BANK,1314,Whittier Kids Cafe,
01550,HIGH PLAINS FOOD BANK,1315,Glenwood Elementary Kids Cafe,
01550,HIGH PLAINS FOOD BANK,1338,Opportunity School Grand Street Campus,
01550,HIGH PLAINS FOOD BANK,1340,Opportunity School Central,
